"location","origin","clock","model","event_date","event_year","age","current","truth","median","wis","absolute_error","coverage90"
"Alaska",2025-01-02,"calendar","cumulative_poisson",2024-12-21,2024,1,18,22,19,2.23636363636364,3,TRUE
"Alaska",2025-01-02,"calendar","cumulative_poisson",2024-12-28,2024,0,17,35,19,13.7,16,FALSE
"Alaska",2025-01-02,"calendar","cumulative_nb",2024-11-30,2024,4,9,10,9,0.672727272727273,1,TRUE
"Alaska",2025-01-02,"calendar","cumulative_nb",2024-12-07,2024,3,17,18,17,0.482424242424239,1,TRUE
"Alaska",2025-01-02,"calendar","cumulative_nb",2024-12-14,2024,2,25,27,25,0.845454545454545,2,TRUE
"Alaska",2025-01-02,"calendar","cumulative_nb",2024-12-21,2024,1,18,22,18,2.39090909090909,4,TRUE
"Alaska",2025-01-02,"calendar","cumulative_nb",2024-12-28,2024,0,17,35,19,13.3636363636364,16,FALSE
"Alaska",2025-01-02,"calendar","hurdle_ztnb",2024-11-30,2024,4,9,10,9,0.674090909090909,1,TRUE
"Alaska",2025-01-02,"calendar","hurdle_ztnb",2024-12-07,2024,3,17,18,17,0.674090909090909,1,TRUE
"Alaska",2025-01-02,"calendar","hurdle_ztnb",2024-12-14,2024,2,25,27,25,1.2,2,TRUE
"Alaska",2025-01-02,"calendar","hurdle_ztnb",2024-12-21,2024,1,18,22,18,2.67272727272727,4,TRUE
"Alaska",2025-01-02,"calendar","hurdle_ztnb",2024-12-28,2024,0,17,35,18,15.0909090909091,17,FALSE
"Alaska",2025-01-02,"calendar","hurdle_ztpoisson",2024-11-30,2024,4,9,10,9,0.61409090909091,1,TRUE
"Alaska",2025-01-02,"calendar","hurdle_ztpoisson",2024-12-07,2024,3,17,18,17,0.518181818181818,1,TRUE
"Alaska",2025-01-02,"calendar","hurdle_ztpoisson",2024-12-14,2024,2,25,27,25,0.9,2,TRUE
"Alaska",2025-01-02,"calendar","hurdle_ztpoisson",2024-12-21,2024,1,18,22,18,1.89090909090909,4,TRUE
"Alaska",2025-01-02,"calendar","hurdle_ztpoisson",2024-12-28,2024,0,17,35,19,13.5,16,FALSE
"Alaska",2025-01-02,"compressed","empirical_multiplier",2024-11-16,2024,4,9,9,9,0,0,TRUE
"Alaska",2025-01-02,"compressed","empirical_multiplier",2024-11-30,2024,3,9,10,9,1,1,FALSE
"Alaska",2025-01-02,"compressed","empirical_multiplier",2024-12-14,2024,2,25,27,25,2,2,FALSE
"Alaska",2025-01-02,"compressed","empirical_multiplier",2024-12-21,2024,1,18,22,18,4,4,FALSE
"Alaska",2025-01-02,"compressed","empirical_multiplier",2024-12-28,2024,0,17,35,17,18,18,FALSE
"Alaska",2025-01-02,"compressed","cumulative_poisson",2024-11-16,2024,4,9,9,9,0.0363636363636364,0,TRUE
"Alaska",2025-01-02,"compressed","cumulative_poisson",2024-11-30,2024,3,9,10,9,0.690909090909091,1,TRUE
"Alaska",2025-01-02,"compressed","cumulative_poisson",2024-12-14,2024,2,25,27,25,1.33636363636364,2,TRUE
"Alaska",2025-01-02,"compressed","cumulative_poisson",2024-12-21,2024,1,18,22,18,3.1569696969697,4,FALSE
"Alaska",2025-01-02,"compressed","cumulative_poisson",2024-12-28,2024,0,17,35,17,16.2090909090909,18,FALSE
"Alaska",2025-01-02,"compressed","cumulative_nb",2024-11-16,2024,4,9,9,9,0.0545454545454545,0,TRUE
"Alaska",2025-01-02,"compressed","cumulative_nb",2024-11-30,2024,3,9,10,9,0.690909090909091,1,TRUE
"Alaska",2025-01-02,"compressed","cumulative_nb",2024-12-14,2024,2,25,27,25,1.46363636363636,2,TRUE
"Alaska",2025-01-02,"compressed","cumulative_nb",2024-12-21,2024,1,18,22,18,3.21878787878788,4,FALSE
"Alaska",2025-01-02,"compressed","cumulative_nb",2024-12-28,2024,0,17,35,18,15.8181818181818,17,FALSE
"Alaska",2025-01-02,"compressed","hurdle_ztnb",2024-11-16,2024,4,9,9,9,0,0,TRUE
"Alaska",2025-01-02,"compressed","hurdle_ztnb",2024-11-30,2024,3,9,10,9,1,1,FALSE
"Alaska",2025-01-02,"compressed","hurdle_ztnb",2024-12-14,2024,2,25,27,25,2,2,FALSE
"Alaska",2025-01-02,"compressed","hurdle_ztnb",2024-12-21,2024,1,18,22,18,3.83636363636364,4,FALSE
"Alaska",2025-01-02,"compressed","hurdle_ztnb",2024-12-28,2024,0,17,35,18,15.7727272727273,17,FALSE
"Alaska",2025-01-02,"compressed","hurdle_ztpoisson",2024-11-16,2024,4,9,9,9,0,0,TRUE
"Alaska",2025-01-02,"compressed","hurdle_ztpoisson",2024-11-30,2024,3,9,10,9,1,1,FALSE
"Alaska",2025-01-02,"compressed","hurdle_ztpoisson",2024-12-14,2024,2,25,27,25,2.00909090909091,2,FALSE
"Alaska",2025-01-02,"compressed","hurdle_ztpoisson",2024-12-21,2024,1,18,22,18,3.36363636363636,4,FALSE
"Alaska",2025-01-02,"compressed","hurdle_ztpoisson",2024-12-28,2024,0,17,35,17,15.4181818181818,18,FALSE
"Alaska",2025-02-15,"calendar","empirical_multiplier",2025-01-18,2025,4,32,33,32,1,1,FALSE
"Alaska",2025-02-15,"calendar","empirical_multiplier",2025-01-25,2025,3,25,29,25,4,4,FALSE
"Alaska",2025-02-15,"calendar","empirical_multiplier",2025-02-01,2025,2,28,30,28,2,2,FALSE
"Alaska",2025-02-15,"calendar","empirical_multiplier",2025-02-08,2025,1,26,26,26,0,0,TRUE
"Alaska",2025-02-15,"calendar","empirical_multiplier",2025-02-15,2025,0,38,53,38,15,15,FALSE
"Alaska",2025-02-15,"calendar","cumulative_poisson",2025-01-18,2025,4,32,33,32,0.482424242424239,1,TRUE
"Alaska",2025-02-15,"calendar","cumulative_poisson",2025-01-25,2025,3,25,29,25,3.12727272727273,4,FALSE
"Alaska",2025-02-15,"calendar","cumulative_poisson",2025-02-01,2025,2,28,30,29,0.82969696969697,1,TRUE
"Alaska",2025-02-15,"calendar","cumulative_poisson",2025-02-08,2025,1,26,26,28,0.927272727272727,2,TRUE
"Alaska",2025-02-15,"calendar","cumulative_poisson",2025-02-15,2025,0,38,53,48.5,2.64272727272727,4.5,TRUE
"Alaska",2025-02-15,"calendar","cumulative_nb",2025-01-18,2025,4,32,33,32,0.454545454545455,1,TRUE
"Alaska",2025-02-15,"calendar","cumulative_nb",2025-01-25,2025,3,25,29,25,2.95454545454545,4,FALSE
"Alaska",2025-02-15,"calendar","cumulative_nb",2025-02-01,2025,2,28,30,29,0.690909090909091,1,TRUE
"Alaska",2025-02-15,"calendar","cumulative_nb",2025-02-08,2025,1,26,26,28,1.09469696969697,2,TRUE
"Alaska",2025-02-15,"calendar","cumulative_nb",2025-02-15,2025,0,38,53,47,3.17409090909091,6,TRUE
"Alaska",2025-02-15,"calendar","hurdle_ztnb",2025-01-18,2025,4,32,33,32,0.681818181818182,1,TRUE
"Alaska",2025-02-15,"calendar","hurdle_ztnb",2025-01-25,2025,3,25,29,25,3.31818181818182,4,FALSE
"Alaska",2025-02-15,"calendar","hurdle_ztnb",2025-02-01,2025,2,28,30,28,1.21818181818182,2,TRUE
"Alaska",2025-02-15,"calendar","hurdle_ztnb",2025-02-08,2025,1,26,26,26,0.236363636363636,0,TRUE
"Alaska",2025-02-15,"calendar","hurdle_ztnb",2025-02-15,2025,0,38,53,38,10.9642424242424,15,FALSE
"Alaska",2025-02-15,"calendar","hurdle_ztpoisson",2025-01-18,2025,4,32,33,35,1.1569696969697,2,TRUE
"Alaska",2025-02-15,"calendar","hurdle_ztpoisson",2025-01-25,2025,3,25,29,25,2.52727272727273,4,TRUE
"Alaska",2025-02-15,"calendar","hurdle_ztpoisson",2025-02-01,2025,2,28,30,28,0.8,2,TRUE
"Alaska",2025-02-15,"calendar","hurdle_ztpoisson",2025-02-08,2025,1,26,26,27.5,0.784242424242423,1.5,TRUE
"Alaska",2025-02-15,"calendar","hurdle_ztpoisson",2025-02-15,2025,0,38,53,43,6.25166666666667,10,TRUE
"Alaska",2025-02-15,"compressed","empirical_multiplier",2025-01-11,2025,4,39,45,39,6,6,FALSE
"Alaska",2025-02-15,"compressed","empirical_multiplier",2025-01-25,2025,3,25,29,25,4,4,FALSE
"Alaska",2025-02-15,"compressed","empirical_multiplier",2025-02-01,2025,2,28,30,28,2,2,FALSE
"Alaska",2025-02-15,"compressed","empirical_multiplier",2025-02-08,2025,1,26,26,26,0,0,TRUE
"Alaska",2025-02-15,"compressed","empirical_multiplier",2025-02-15,2025,0,38,53,38,15,15,FALSE
"Alaska",2025-02-15,"compressed","cumulative_poisson",2025-01-11,2025,4,39,45,39,5.41818181818182,6,FALSE
"Alaska",2025-02-15,"compressed","cumulative_poisson",2025-01-25,2025,3,25,29,25,3.20545454545455,4,FALSE
"Alaska",2025-02-15,"compressed","cumulative_poisson",2025-02-01,2025,2,28,30,28,1.41045454545455,2,TRUE
"Alaska",2025-02-15,"compressed","cumulative_poisson",2025-02-08,2025,1,26,26,25,0.603636363636363,1,TRUE
"Alaska",2025-02-15,"compressed","cumulative_poisson",2025-02-15,2025,0,38,53,39,11.7909090909091,14,FALSE
"Alaska",2025-02-15,"compressed","cumulative_nb",2025-01-11,2025,4,39,45,39,5.38181818181818,6,FALSE
"Alaska",2025-02-15,"compressed","cumulative_nb",2025-01-25,2025,3,25,29,25,3.18727272727273,4,FALSE
"Alaska",2025-02-15,"compressed","cumulative_nb",2025-02-01,2025,2,28,30,28,1.24681818181818,2,TRUE
"Alaska",2025-02-15,"compressed","cumulative_nb",2025-02-08,2025,1,26,26,25,0.565,1,TRUE
"Alaska",2025-02-15,"compressed","cumulative_nb",2025-02-15,2025,0,38,53,39,11.2218181818182,14,FALSE
"Alaska",2025-02-15,"compressed","hurdle_ztnb",2025-01-11,2025,4,39,45,39,6,6,FALSE
"Alaska",2025-02-15,"compressed","hurdle_ztnb",2025-01-25,2025,3,25,29,25,4,4,FALSE
"Alaska",2025-02-15,"compressed","hurdle_ztnb",2025-02-01,2025,2,28,30,28,2,2,FALSE
"Alaska",2025-02-15,"compressed","hurdle_ztnb",2025-02-08,2025,1,26,26,26,0.0181818181818182,0,TRUE
"Alaska",2025-02-15,"compressed","hurdle_ztnb",2025-02-15,2025,0,38,53,38,12.9909090909091,15,FALSE
"Alaska",2025-02-15,"compressed","hurdle_ztpoisson",2025-01-11,2025,4,39,45,39,6,6,FALSE
"Alaska",2025-02-15,"compressed","hurdle_ztpoisson",2025-01-25,2025,3,25,29,25,4,4,FALSE
"Alaska",2025-02-15,"compressed","hurdle_ztpoisson",2025-02-01,2025,2,28,30,28,2.01818181818182,2,FALSE
"Alaska",2025-02-15,"compressed","hurdle_ztpoisson",2025-02-08,2025,1,26,26,26,0.0818181818181818,0,TRUE
"Alaska",2025-02-15,"compressed","hurdle_ztpoisson",2025-02-15,2025,0,38,53,41,10.0054545454545,12,FALSE
"Alaska",2025-03-29,"calendar","empirical_multiplier",2025-03-01,2025,4,56,57,56,1,1,FALSE
"Alaska",2025-03-29,"calendar","empirical_multiplier",2025-03-08,2025,3,58,62,58,4,4,FALSE
"Alaska",2025-03-29,"calendar","empirical_multiplier",2025-03-15,2025,2,32,31,32,1,1,FALSE
"Alaska",2025-03-29,"calendar","empirical_multiplier",2025-03-22,2025,1,21,26,21,5,5,FALSE
"Alaska",2025-03-29,"calendar","empirical_multiplier",2025-03-29,2025,0,25,32,25,7,7,FALSE
"Alaska",2025-03-29,"calendar","cumulative_poisson",2025-03-01,2025,4,56,57,57,0.3,0,TRUE
"Alaska",2025-03-29,"calendar","cumulative_poisson",2025-03-08,2025,3,58,62,59,1.64545454545455,3,TRUE
"Alaska",2025-03-29,"calendar","cumulative_poisson",2025-03-15,2025,2,32,31,33,1.25954545454545,2,TRUE
"Alaska",2025-03-29,"calendar","cumulative_poisson",2025-03-22,2025,1,21,26,22,2.44545454545455,4,TRUE
"Alaska",2025-03-29,"calendar","cumulative_poisson",2025-03-29,2025,0,25,32,31,1.05151515151515,1,TRUE
"Alaska",2025-03-29,"calendar","cumulative_nb",2025-03-01,2025,4,56,57,57,0.381818181818182,0,TRUE
"Alaska",2025-03-29,"calendar","cumulative_nb",2025-03-08,2025,3,58,62,59,1.62863636363636,3,TRUE
"Alaska",2025-03-29,"calendar","cumulative_nb",2025-03-15,2025,2,32,31,33,1.12727272727273,2,TRUE
"Alaska",2025-03-29,"calendar","cumulative_nb",2025-03-22,2025,1,21,26,22,2.26363636363636,4,TRUE
"Alaska",2025-03-29,"calendar","cumulative_nb",2025-03-29,2025,0,25,32,31,1.13636363636364,1,TRUE
"Alaska",2025-03-29,"calendar","hurdle_ztnb",2025-03-01,2025,4,56,57,56,0.709090909090909,1,TRUE
"Alaska",2025-03-29,"calendar","hurdle_ztnb",2025-03-08,2025,3,58,62,58,3.15454545454545,4,FALSE
"Alaska",2025-03-29,"calendar","hurdle_ztnb",2025-03-15,2025,2,32,31,32,1.13636363636364,1,FALSE
"Alaska",2025-03-29,"calendar","hurdle_ztnb",2025-03-22,2025,1,21,26,21,2.80136363636364,5,TRUE
"Alaska",2025-03-29,"calendar","hurdle_ztnb",2025-03-29,2025,0,25,32,26,3.29090909090909,6,TRUE
"Alaska",2025-03-29,"calendar","hurdle_ztpoisson",2025-03-01,2025,4,56,57,56,0.554545454545455,1,TRUE
"Alaska",2025-03-29,"calendar","hurdle_ztpoisson",2025-03-08,2025,3,58,62,58,1.9,4,TRUE
"Alaska",2025-03-29,"calendar","hurdle_ztpoisson",2025-03-15,2025,2,32,31,32,1.39606060606061,1,FALSE
"Alaska",2025-03-29,"calendar","hurdle_ztpoisson",2025-03-22,2025,1,21,26,21,2.8,5,TRUE
"Alaska",2025-03-29,"calendar","hurdle_ztpoisson",2025-03-29,2025,0,25,32,27,2.40242424242424,5,TRUE
"Alaska",2025-03-29,"compressed","empirical_multiplier",2025-03-01,2025,4,56,57,56,1,1,FALSE
"Alaska",2025-03-29,"compressed","empirical_multiplier",2025-03-08,2025,3,58,62,58,4,4,FALSE
"Alaska",2025-03-29,"compressed","empirical_multiplier",2025-03-15,2025,2,32,31,32,1,1,FALSE
"Alaska",2025-03-29,"compressed","empirical_multiplier",2025-03-22,2025,1,21,26,21,5,5,FALSE
"Alaska",2025-03-29,"compressed","empirical_multiplier",2025-03-29,2025,0,25,32,25,7,7,FALSE
"Alaska",2025-03-29,"compressed","cumulative_poisson",2025-03-01,2025,4,56,57,56,0.490909090909091,1,TRUE
"Alaska",2025-03-29,"compressed","cumulative_poisson",2025-03-08,2025,3,58,62,58,3.16363636363636,4,FALSE
"Alaska",2025-03-29,"compressed","cumulative_poisson",2025-03-15,2025,2,32,31,32,0.438787878787879,1,TRUE
"Alaska",2025-03-29,"compressed","cumulative_poisson",2025-03-22,2025,1,21,26,21,4.20242424242424,5,FALSE
"Alaska",2025-03-29,"compressed","cumulative_poisson",2025-03-29,2025,0,25,32,27,3.54015151515152,5,TRUE
"Alaska",2025-03-29,"compressed","cumulative_nb",2025-03-01,2025,4,56,57,56,0.5,1,TRUE
"Alaska",2025-03-29,"compressed","cumulative_nb",2025-03-08,2025,3,58,62,58,2.98181818181818,4,FALSE
"Alaska",2025-03-29,"compressed","cumulative_nb",2025-03-15,2025,2,32,31,32,0.618181818181818,1,TRUE
"Alaska",2025-03-29,"compressed","cumulative_nb",2025-03-22,2025,1,21,26,21,4.18318181818182,5,FALSE
"Alaska",2025-03-29,"compressed","cumulative_nb",2025-03-29,2025,0,25,32,26.5,3.86363636363637,5.5,FALSE
"Alaska",2025-03-29,"compressed","hurdle_ztnb",2025-03-01,2025,4,56,57,56,1,1,FALSE
"Alaska",2025-03-29,"compressed","hurdle_ztnb",2025-03-08,2025,3,58,62,58,4,4,FALSE
"Alaska",2025-03-29,"compressed","hurdle_ztnb",2025-03-15,2025,2,32,31,32,1.01818181818182,1,FALSE
"Alaska",2025-03-29,"compressed","hurdle_ztnb",2025-03-22,2025,1,21,26,21,3.56909090909091,5,TRUE
"Alaska",2025-03-29,"compressed","hurdle_ztnb",2025-03-29,2025,0,25,32,26,3.77,6,TRUE
"Alaska",2025-03-29,"compressed","hurdle_ztpoisson",2025-03-01,2025,4,56,57,56,1,1,FALSE
"Alaska",2025-03-29,"compressed","hurdle_ztpoisson",2025-03-08,2025,3,58,62,58,2.88863636363637,4,TRUE
"Alaska",2025-03-29,"compressed","hurdle_ztpoisson",2025-03-15,2025,2,32,31,32,1.09227272727273,1,FALSE
"Alaska",2025-03-29,"compressed","hurdle_ztpoisson",2025-03-22,2025,1,21,26,21,3.35454545454545,5,TRUE
"Alaska",2025-03-29,"compressed","hurdle_ztpoisson",2025-03-29,2025,0,25,32,27,2.96,5,TRUE
"Alaska",2025-04-26,"calendar","empirical_multiplier",2025-03-29,2025,4,30,32,30,2,2,FALSE
"Alaska",2025-04-26,"calendar","empirical_multiplier",2025-04-05,2025,3,14,17,14,3,3,FALSE
"Alaska",2025-04-26,"calendar","empirical_multiplier",2025-04-12,2025,2,15,16,15,1,1,FALSE
"Alaska",2025-04-26,"calendar","empirical_multiplier",2025-04-19,2025,1,7,12,7,5,5,FALSE
"Alaska",2025-04-26,"calendar","empirical_multiplier",2025-04-26,2025,0,4,9,4,5,5,FALSE
"Alaska",2025-04-26,"calendar","cumulative_poisson",2025-03-29,2025,4,30,32,30,0.981818181818182,2,TRUE
"Alaska",2025-04-26,"calendar","cumulative_poisson",2025-04-05,2025,3,14,17,14,2.24545454545455,3,FALSE
"Alaska",2025-04-26,"calendar","cumulative_poisson",2025-04-12,2025,2,15,16,15.5,0.350454545454547,0.5,TRUE
"Alaska",2025-04-26,"calendar","cumulative_poisson",2025-04-19,2025,1,7,12,8,3.56363636363636,4,FALSE
"Alaska",2025-04-26,"calendar","cumulative_poisson",2025-04-26,2025,0,4,9,5,2.60909090909091,4,FALSE
"Alaska",2025-04-26,"calendar","cumulative_nb",2025-03-29,2025,4,30,32,30,0.972727272727273,2,TRUE
"Alaska",2025-04-26,"calendar","cumulative_nb",2025-04-05,2025,3,14,17,14,1.97272727272727,3,FALSE
"Alaska",2025-04-26,"calendar","cumulative_nb",2025-04-12,2025,2,15,16,15,0.390909090909091,1,TRUE
"Alaska",2025-04-26,"calendar","cumulative_nb",2025-04-19,2025,1,7,12,8,3.56363636363636,4,FALSE
"Alaska",2025-04-26,"calendar","cumulative_nb",2025-04-26,2025,0,4,9,5,2.85590909090909,4,FALSE
"Alaska",2025-04-26,"calendar","hurdle_ztnb",2025-03-29,2025,4,30,32,30,1.34545454545455,2,TRUE
"Alaska",2025-04-26,"calendar","hurdle_ztnb",2025-04-05,2025,3,14,17,14,1.85590909090909,3,TRUE
"Alaska",2025-04-26,"calendar","hurdle_ztnb",2025-04-12,2025,2,15,16,15,0.590909090909091,1,TRUE
"Alaska",2025-04-26,"calendar","hurdle_ztnb",2025-04-19,2025,1,7,12,7,3.07409090909091,5,TRUE
"Alaska",2025-04-26,"calendar","hurdle_ztnb",2025-04-26,2025,0,4,9,5,1.965,4,TRUE
"Alaska",2025-04-26,"calendar","hurdle_ztpoisson",2025-03-29,2025,4,30,32,30,1.33636363636364,2,TRUE
"Alaska",2025-04-26,"calendar","hurdle_ztpoisson",2025-04-05,2025,3,14,17,14,2.16363636363636,3,TRUE
"Alaska",2025-04-26,"calendar","hurdle_ztpoisson",2025-04-12,2025,2,15,16,15,0.7,1,TRUE
"Alaska",2025-04-26,"calendar","hurdle_ztpoisson",2025-04-19,2025,1,7,12,7,3.67272727272727,5,FALSE
"Alaska",2025-04-26,"calendar","hurdle_ztpoisson",2025-04-26,2025,0,4,9,4,3.23636363636364,5,TRUE
"Alaska",2025-04-26,"compressed","empirical_multiplier",2025-03-29,2025,4,30,32,30,2,2,FALSE
"Alaska",2025-04-26,"compressed","empirical_multiplier",2025-04-05,2025,3,14,17,14,3,3,FALSE
"Alaska",2025-04-26,"compressed","empirical_multiplier",2025-04-12,2025,2,15,16,15,1,1,FALSE
"Alaska",2025-04-26,"compressed","empirical_multiplier",2025-04-19,2025,1,7,12,7,5,5,FALSE
"Alaska",2025-04-26,"compressed","empirical_multiplier",2025-04-26,2025,0,4,9,4,5,5,FALSE
"Alaska",2025-04-26,"compressed","cumulative_poisson",2025-03-29,2025,4,30,32,30,1.54545454545455,2,FALSE
"Alaska",2025-04-26,"compressed","cumulative_poisson",2025-04-05,2025,3,14,17,14,2.54545454545455,3,FALSE
"Alaska",2025-04-26,"compressed","cumulative_poisson",2025-04-12,2025,2,15,16,15,0.463636363636364,1,TRUE
"Alaska",2025-04-26,"compressed","cumulative_poisson",2025-04-19,2025,1,7,12,7,4.3460606060606,5,FALSE
"Alaska",2025-04-26,"compressed","cumulative_poisson",2025-04-26,2025,0,4,9,4,3.7,5,FALSE
"Alaska",2025-04-26,"compressed","cumulative_nb",2025-03-29,2025,4,30,32,30,1.37409090909091,2,TRUE
"Alaska",2025-04-26,"compressed","cumulative_nb",2025-04-05,2025,3,14,17,14,2.69090909090909,3,FALSE
"Alaska",2025-04-26,"compressed","cumulative_nb",2025-04-12,2025,2,15,16,15,0.6,1,TRUE
"Alaska",2025-04-26,"compressed","cumulative_nb",2025-04-19,2025,1,7,12,7,4.41818181818182,5,FALSE
"Alaska",2025-04-26,"compressed","cumulative_nb",2025-04-26,2025,0,4,9,4,3.35590909090909,5,FALSE
"Alaska",2025-04-26,"compressed","hurdle_ztnb",2025-03-29,2025,4,30,32,30,2,2,FALSE
"Alaska",2025-04-26,"compressed","hurdle_ztnb",2025-04-05,2025,3,14,17,14,3,3,FALSE
"Alaska",2025-04-26,"compressed","hurdle_ztnb",2025-04-12,2025,2,15,16,15,0.827272727272727,1,TRUE
"Alaska",2025-04-26,"compressed","hurdle_ztnb",2025-04-19,2025,1,7,12,7,3.67409090909091,5,FALSE
"Alaska",2025-04-26,"compressed","hurdle_ztnb",2025-04-26,2025,0,4,9,5,2.38181818181818,4,TRUE
"Alaska",2025-04-26,"compressed","hurdle_ztpoisson",2025-03-29,2025,4,30,32,30,2,2,FALSE
"Alaska",2025-04-26,"compressed","hurdle_ztpoisson",2025-04-05,2025,3,14,17,14,2.62863636363637,3,FALSE
"Alaska",2025-04-26,"compressed","hurdle_ztpoisson",2025-04-12,2025,2,15,16,15,0.836363636363636,1,TRUE
"Alaska",2025-04-26,"compressed","hurdle_ztpoisson",2025-04-19,2025,1,7,12,7,4.465,5,FALSE
"Alaska",2025-04-26,"compressed","hurdle_ztpoisson",2025-04-26,2025,0,4,9,4,3.30909090909091,5,FALSE
"Alaska",2025-05-31,"calendar","empirical_multiplier",2025-05-03,2025,4,7,9,7,2,2,FALSE
"Alaska",2025-05-31,"calendar","empirical_multiplier",2025-05-10,2025,3,3,5,3,2,2,FALSE
"Alaska",2025-05-31,"calendar","empirical_multiplier",2025-05-17,2025,2,5,6,5,1,1,FALSE
"Alaska",2025-05-31,"calendar","empirical_multiplier",2025-05-24,2025,1,7,10,7,3,3,FALSE
"Alaska",2025-05-31,"calendar","empirical_multiplier",2025-05-31,2025,0,6,8,6,2,2,FALSE
"Alaska",2025-05-31,"calendar","cumulative_poisson",2025-05-03,2025,4,7,9,7,1.67272727272727,2,FALSE
"Alaska",2025-05-31,"calendar","cumulative_poisson",2025-05-10,2025,3,3,5,3,1.67272727272727,2,FALSE
"Alaska",2025-05-31,"calendar","cumulative_poisson",2025-05-17,2025,2,5,6,5,0.554545454545455,1,TRUE
"Alaska",2025-05-31,"calendar","cumulative_poisson",2025-05-24,2025,1,7,10,7,1.80909090909091,3,TRUE
"Alaska",2025-05-31,"calendar","cumulative_poisson",2025-05-31,2025,0,6,8,7,0.494545454545456,1,TRUE
"Alaska",2025-05-31,"calendar","cumulative_nb",2025-05-03,2025,4,7,9,7,1.67272727272727,2,FALSE
"Alaska",2025-05-31,"calendar","cumulative_nb",2025-05-10,2025,3,3,5,3,1.67272727272727,2,FALSE
"Alaska",2025-05-31,"calendar","cumulative_nb",2025-05-17,2025,2,5,6,5,0.554545454545455,1,TRUE
"Alaska",2025-05-31,"calendar","cumulative_nb",2025-05-24,2025,1,7,10,8,1.62181818181818,2,TRUE
"Alaska",2025-05-31,"calendar","cumulative_nb",2025-05-31,2025,0,6,8,7,0.454545454545455,1,TRUE
"Alaska",2025-05-31,"calendar","hurdle_ztnb",2025-05-03,2025,4,7,9,7,1.33636363636364,2,TRUE
"Alaska",2025-05-31,"calendar","hurdle_ztnb",2025-05-10,2025,3,3,5,3,1.19090909090909,2,TRUE
"Alaska",2025-05-31,"calendar","hurdle_ztnb",2025-05-17,2025,2,5,6,5,0.519545454545454,1,TRUE
"Alaska",2025-05-31,"calendar","hurdle_ztnb",2025-05-24,2025,1,7,10,7,1.47272727272727,3,TRUE
"Alaska",2025-05-31,"calendar","hurdle_ztnb",2025-05-31,2025,0,6,8,7,0.731060606060606,1,TRUE
"Alaska",2025-05-31,"calendar","hurdle_ztpoisson",2025-05-03,2025,4,7,9,7,1.97409090909091,2,FALSE
"Alaska",2025-05-31,"calendar","hurdle_ztpoisson",2025-05-10,2025,3,3,5,3,1.65454545454545,2,TRUE
"Alaska",2025-05-31,"calendar","hurdle_ztpoisson",2025-05-17,2025,2,5,6,5,0.681818181818182,1,TRUE
"Alaska",2025-05-31,"calendar","hurdle_ztpoisson",2025-05-24,2025,1,7,10,7,1.85454545454545,3,TRUE
"Alaska",2025-05-31,"calendar","hurdle_ztpoisson",2025-05-31,2025,0,6,8,6,0.841818181818182,2,TRUE
"Alaska",2025-05-31,"compressed","empirical_multiplier",2025-05-03,2025,4,7,9,7,2,2,FALSE
"Alaska",2025-05-31,"compressed","empirical_multiplier",2025-05-10,2025,3,3,5,3,2,2,FALSE
"Alaska",2025-05-31,"compressed","empirical_multiplier",2025-05-17,2025,2,5,6,5,1,1,FALSE
"Alaska",2025-05-31,"compressed","empirical_multiplier",2025-05-24,2025,1,7,10,7,3,3,FALSE
